NODE	IN_LINK	OUT_LINK	IN_LOW	IN_HIGH	OUT_LOW	OUT_HIGH	TYPE	PENALTY	SPEED	CAPACITY
76	146	135	2	2	2	2	RIGHT	0	0	0
76	136	125	1	1	1	1	LEFT	0	0	0
76	136	125	1	1	2	2	LEFT	0	0	0
76	136	135	1	1	1	1	THRU	0	0	0
76	136	135	2	2	2	2	THRU	0	0	0
76	136	146	2	2	1	1	RIGHT	0	0	0
76	136	146	2	2	2	2	RIGHT	0	0	0
76	135	146	1	1	1	1	LEFT	0	0	0
76	135	146	1	1	2	2	LEFT	0	0	0
76	135	136	1	1	1	1	THRU	0	0	0
76	135	136	2	2	2	2	THRU	0	0	0
76	135	125	2	2	1	1	RIGHT	0	0	0
76	135	125	2	2	2	2	RIGHT	0	0	0
76	125	135	1	1	1	1	LEFT	0	0	0
76	125	135	1	1	2	2	LEFT	0	0	0
76	125	146	1	1	1	1	THRU	0	0	0
76	125	146	2	2	2	2	THRU	0	0	0
76	125	136	2	2	1	1	RIGHT	0	0	0
76	125	136	2	2	2	2	RIGHT	0	0	0
77	147	126	1	1	1	1	THRU	0	0	0
77	147	126	2	2	2	2	THRU	0	0	0
77	147	136	2	2	1	1	RIGHT	0	0	0
77	147	136	2	2	2	2	RIGHT	0	0	0
77	136	147	1	1	1	1	LEFT	0	0	0
77	136	147	2	2	2	2	LEFT	0	0	0
77	136	126	2	2	1	1	RIGHT	0	0	0
77	136	126	2	2	2	2	RIGHT	0	0	0
77	126	136	1	1	1	1	LEFT	0	0	0
77	126	136	1	1	2	2	LEFT	0	0	0
77	126	147	1	1	1	1	THRU	0	0	0
77	126	147	2	2	2	2	THRU	0	0	0
78	158	148	1	1	1	1	LEFT	0	0	0
78	158	148	1	1	2	2	LEFT	0	0	0
78	158	137	1	1	1	1	THRU	0	0	0
78	158	137	2	2	2	2	THRU	0	0	0
78	148	137	1	1	1	1	LEFT	0	0	0
78	148	137	2	2	2	2	LEFT	0	0	0
78	148	158	2	2	1	1	RIGHT	0	0	0
78	148	158	2	2	2	2	RIGHT	0	0	0
78	137	158	1	1	1	1	THRU	0	0	0
78	137	158	2	2	2	2	THRU	0	0	0
78	137	148	2	2	1	1	RIGHT	0	0	0
78	137	148	2	2	2	2	RIGHT	0	0	0
79	159	149	1	1	1	1	LEFT	0	0	0
79	159	149	1	1	2	2	LEFT	0	0	0
79	159	138	1	1	1	1	THRU	0	0	0
79	159	138	2	2	2	2	THRU	0	0	0
79	159	148	2	2	1	1	RIGHT	0	0	0
79	159	148	2	2	2	2	RIGHT	0	0	0
79	149	138	1	1	1	1	LEFT	0	0	0
79	149	138	1	1	2	2	LEFT	0	0	0
79	149	148	1	1	1	1	THRU	0	0	0
79	149	148	2	2	2	2	THRU	0	0	0
79	149	159	2	2	1	1	RIGHT	0	0	0
79	149	159	2	2	2	2	RIGHT	0	0	0
79	148	159	1	1	1	1	LEFT	0	0	0
79	148	159	1	1	2	2	LEFT	0	0	0
79	148	149	1	1	1	1	THRU	0	0	0
79	148	149	2	2	2	2	THRU	0	0	0
79	148	138	2	2	1	1	RIGHT	0	0	0
79	148	138	2	2	2	2	RIGHT	0	0	0
79	138	148	1	1	1	1	LEFT	0	0	0
79	138	148	1	1	2	2	LEFT	0	0	0
79	138	159	1	1	1	1	THRU	0	0	0
79	138	159	2	2	2	2	THRU	0	0	0
79	138	149	2	2	1	1	RIGHT	0	0	0
79	138	149	2	2	2	2	RIGHT	0	0	0
80	160	150	1	1	1	1	LEFT	0	0	0
80	160	150	1	1	2	2	LEFT	0	0	0
80	160	139	1	1	1	1	THRU	0	0	0
80	160	139	2	2	2	2	THRU	0	0	0
80	160	139	3	3	3	3	THRU	0	0	0
80	160	139	4	4	4	4	THRU	0	0	0
80	160	149	4	4	1	1	RIGHT	0	0	0
80	160	149	4	4	2	2	RIGHT	0	0	0
80	150	139	1	1	1	1	LEFT	0	0	0
80	150	139	1	1	2	2	LEFT	0	0	0
80	150	149	1	1	1	1	THRU	0	0	0
80	150	149	2	2	2	2	THRU	0	0	0
80	150	160	2	2	3	3	RIGHT	0	0	0
80	150	160	2	2	4	4	RIGHT	0	0	0
80	149	160	1	1	1	1	LEFT	0	0	0
80	149	160	1	1	2	2	LEFT	0	0	0
80	149	150	1	1	1	1	THRU	0	0	0
80	149	150	2	2	2	2	THRU	0	0	0
80	149	139	2	2	3	3	RIGHT	0	0	0
80	149	139	2	2	4	4	RIGHT	0	0	0
80	139	149	1	1	1	1	LEFT	0	0	0
80	139	149	1	1	2	2	LEFT	0	0	0
80	139	160	1	1	1	1	THRU	0	0	0
80	139	160	2	2	2	2	THRU	0	0	0
80	139	160	3	3	3	3	THRU	0	0	0
80	139	160	4	4	4	4	THRU	0	0	0
80	139	150	4	4	1	1	RIGHT	0	0	0
80	139	150	4	4	2	2	RIGHT	0	0	0
81	161	151	1	1	1	1	LEFT	0	0	0
81	161	151	1	1	2	2	LEFT	0	0	0
81	161	140	1	1	1	1	THRU	0	0	0
81	161	140	2	2	2	2	THRU	0	0	0
81	161	150	2	2	1	1	RIGHT	0	0	0
81	161	150	2	2	2	2	RIGHT	0	0	0
81	151	140	1	1	1	1	LEFT	0	0	0
81	151	140	1	1	2	2	LEFT	0	0	0
81	151	150	1	1	1	1	THRU	0	0	0
81	151	150	2	2	2	2	THRU	0	0	0
81	151	161	2	2	1	1	RIGHT	0	0	0
81	151	161	2	2	2	2	RIGHT	0	0	0
81	150	161	1	1	1	1	LEFT	0	0	0
81	150	161	1	1	2	2	LEFT	0	0	0
81	150	151	1	1	1	1	THRU	0	0	0
81	150	151	2	2	2	2	THRU	0	0	0
81	150	140	2	2	1	1	RIGHT	0	0	0
81	150	140	2	2	2	2	RIGHT	0	0	0
81	140	150	1	1	1	1	LEFT	0	0	0
81	140	150	1	1	2	2	LEFT	0	0	0
81	140	161	1	1	1	1	THRU	0	0	0
81	140	161	2	2	2	2	THRU	0	0	0
81	140	151	2	2	1	1	RIGHT	0	0	0
81	140	151	2	2	2	2	RIGHT	0	0	0
82	162	152	1	1	1	1	LEFT	0	0	0
82	162	152	1	1	2	2	LEFT	0	0	0
82	162	141	1	1	1	1	THRU	0	0	0
82	162	141	2	2	2	2	THRU	0	0	0
82	162	151	2	2	1	1	RIGHT	0	0	0
82	162	151	2	2	2	2	RIGHT	0	0	0
82	152	141	1	1	1	1	LEFT	0	0	0
82	152	141	1	1	2	2	LEFT	0	0	0
82	152	151	1	1	1	1	THRU	0	0	0
82	152	151	2	2	2	2	THRU	0	0	0
82	152	162	2	2	1	1	RIGHT	0	0	0
82	152	162	2	2	2	2	RIGHT	0	0	0
82	151	162	1	1	1	1	LEFT	0	0	0
82	151	162	1	1	2	2	LEFT	0	0	0
82	151	152	1	1	1	1	THRU	0	0	0
82	151	152	2	2	2	2	THRU	0	0	0
82	151	141	2	2	1	1	RIGHT	0	0	0
82	151	141	2	2	2	2	RIGHT	0	0	0
82	141	151	1	1	1	1	LEFT	0	0	0
82	141	151	1	1	2	2	LEFT	0	0	0
82	141	162	1	1	1	1	THRU	0	0	0
82	141	162	2	2	2	2	THRU	0	0	0
82	141	152	2	2	1	1	RIGHT	0	0	0
82	141	152	2	2	2	2	RIGHT	0	0	0
83	163	153	1	1	1	1	LEFT	0	0	0
83	163	153	1	1	2	2	LEFT	0	0	0
83	163	142	1	1	1	1	THRU	0	0	0
83	163	142	2	2	2	2	THRU	0	0	0
83	163	142	3	3	3	3	THRU	0	0	0
83	163	142	4	4	4	4	THRU	0	0	0
83	163	152	4	4	1	1	RIGHT	0	0	0
83	163	152	4	4	2	2	RIGHT	0	0	0
83	153	142	1	1	1	1	LEFT	0	0	0
83	153	142	1	1	2	2	LEFT	0	0	0
83	153	152	1	1	1	1	THRU	0	0	0
83	153	152	2	2	2	2	THRU	0	0	0
83	153	163	2	2	3	3	RIGHT	0	0	0
83	153	163	2	2	4	4	RIGHT	0	0	0
83	152	163	1	1	1	1	LEFT	0	0	0
83	152	163	1	1	2	2	LEFT	0	0	0
83	152	153	1	1	1	1	THRU	0	0	0
83	152	153	2	2	2	2	THRU	0	0	0
83	152	142	2	2	3	3	RIGHT	0	0	0
83	152	142	2	2	4	4	RIGHT	0	0	0
83	142	152	1	1	1	1	LEFT	0	0	0
83	142	152	1	1	2	2	LEFT	0	0	0
83	142	163	1	1	1	1	THRU	0	0	0
83	142	163	2	2	2	2	THRU	0	0	0
83	142	163	3	3	3	3	THRU	0	0	0
83	142	163	4	4	4	4	THRU	0	0	0
83	142	153	4	4	1	1	RIGHT	0	0	0
83	142	153	4	4	2	2	RIGHT	0	0	0
84	164	154	1	1	1	1	LEFT	0	0	0
84	164	154	1	1	2	2	LEFT	0	0	0
84	164	143	1	1	1	1	THRU	0	0	0
84	164	143	2	2	2	2	THRU	0	0	0
84	164	153	2	2	1	1	RIGHT	0	0	0
84	164	153	2	2	2	2	RIGHT	0	0	0
84	154	143	1	1	1	1	LEFT	0	0	0
84	154	143	1	1	2	2	LEFT	0	0	0
84	154	153	1	1	1	1	THRU	0	0	0
84	154	153	2	2	2	2	THRU	0	0	0
84	154	164	2	2	1	1	RIGHT	0	0	0
84	154	164	2	2	2	2	RIGHT	0	0	0
84	153	164	1	1	1	1	LEFT	0	0	0
84	153	164	1	1	2	2	LEFT	0	0	0
84	153	154	1	1	1	1	THRU	0	0	0
84	153	154	2	2	2	2	THRU	0	0	0
84	153	143	2	2	1	1	RIGHT	0	0	0
84	153	143	2	2	2	2	RIGHT	0	0	0
84	143	153	1	1	1	1	LEFT	0	0	0
84	143	153	1	1	2	2	LEFT	0	0	0
84	143	164	1	1	1	1	THRU	0	0	0
84	143	164	2	2	2	2	THRU	0	0	0
84	143	154	2	2	1	1	RIGHT	0	0	0
84	143	154	2	2	2	2	RIGHT	0	0	0
85	165	155	1	1	1	1	LEFT	0	0	0
85	165	155	1	1	2	2	LEFT	0	0	0
85	165	144	1	1	1	1	THRU	0	0	0
85	165	144	2	2	2	2	THRU	0	0	0
85	165	154	2	2	1	1	RIGHT	0	0	0
85	165	154	2	2	2	2	RIGHT	0	0	0
85	155	144	1	1	1	1	LEFT	0	0	0
85	155	144	1	1	2	2	LEFT	0	0	0
85	155	154	1	1	1	1	THRU	0	0	0
85	155	154	2	2	2	2	THRU	0	0	0
85	155	165	2	2	1	1	RIGHT	0	0	0
85	155	165	2	2	2	2	RIGHT	0	0	0
85	154	165	1	1	1	1	LEFT	0	0	0
85	154	165	1	1	2	2	LEFT	0	0	0
85	154	155	1	1	1	1	THRU	0	0	0
85	154	155	2	2	2	2	THRU	0	0	0
85	154	144	2	2	1	1	RIGHT	0	0	0
85	154	144	2	2	2	2	RIGHT	0	0	0
85	144	154	1	1	1	1	LEFT	0	0	0
85	144	154	1	1	2	2	LEFT	0	0	0
85	144	165	1	1	1	1	THRU	0	0	0
85	144	165	2	2	2	2	THRU	0	0	0
85	144	155	2	2	1	1	RIGHT	0	0	0
85	144	155	2	2	2	2	RIGHT	0	0	0
86	166	156	1	1	1	1	LEFT	0	0	0
86	166	156	1	1	2	2	LEFT	0	0	0
86	166	145	1	1	1	1	THRU	0	0	0
86	166	145	2	2	2	2	THRU	0	0	0
86	166	145	3	3	3	3	THRU	0	0	0
86	166	145	4	4	4	4	THRU	0	0	0
86	166	155	4	4	1	1	RIGHT	0	0	0
86	166	155	4	4	2	2	RIGHT	0	0	0
86	156	145	1	1	1	1	LEFT	0	0	0
86	156	145	1	1	2	2	LEFT	0	0	0
86	156	155	1	1	1	1	THRU	0	0	0
86	156	155	2	2	2	2	THRU	0	0	0
86	156	166	2	2	3	3	RIGHT	0	0	0
86	156	166	2	2	4	4	RIGHT	0	0	0
86	155	166	1	1	1	1	LEFT	0	0	0
86	155	166	1	1	2	2	LEFT	0	0	0
86	155	156	1	1	1	1	THRU	0	0	0
86	155	156	2	2	2	2	THRU	0	0	0
86	155	145	2	2	3	3	RIGHT	0	0	0
86	155	145	2	2	4	4	RIGHT	0	0	0
86	145	155	1	1	1	1	LEFT	0	0	0
86	145	155	1	1	2	2	LEFT	0	0	0
86	145	166	1	1	1	1	THRU	0	0	0
86	145	166	2	2	2	2	THRU	0	0	0
86	145	166	3	3	3	3	THRU	0	0	0
86	145	166	4	4	4	4	THRU	0	0	0
86	145	156	4	4	1	1	RIGHT	0	0	0
86	145	156	4	4	2	2	RIGHT	0	0	0
87	167	157	1	1	1	1	LEFT	0	0	0
87	167	157	1	1	2	2	LEFT	0	0	0
87	167	146	1	1	1	1	THRU	0	0	0
87	167	146	2	2	2	2	THRU	0	0	0
87	167	156	2	2	1	1	RIGHT	0	0	0
87	167	156	2	2	2	2	RIGHT	0	0	0
87	157	146	1	1	1	1	LEFT	0	0	0
87	157	146	1	1	2	2	LEFT	0	0	0
87	157	156	1	1	1	1	THRU	0	0	0
87	157	156	2	2	2	2	THRU	0	0	0
87	157	167	2	2	1	1	RIGHT	0	0	0
87	157	167	2	2	2	2	RIGHT	0	0	0
87	156	167	1	1	1	1	LEFT	0	0	0
87	156	167	1	1	2	2	LEFT	0	0	0
87	156	157	1	1	1	1	THRU	0	0	0
87	156	157	2	2	2	2	THRU	0	0	0
87	156	146	2	2	1	1	RIGHT	0	0	0
87	156	146	2	2	2	2	RIGHT	0	0	0
87	146	156	1	1	1	1	LEFT	0	0	0
87	146	156	1	1	2	2	LEFT	0	0	0
87	146	167	1	1	1	1	THRU	0	0	0
87	146	167	2	2	2	2	THRU	0	0	0
87	146	157	2	2	1	1	RIGHT	0	0	0
87	146	157	2	2	2	2	RIGHT	0	0	0
88	168	147	1	1	1	1	THRU	0	0	0
88	168	147	2	2	2	2	THRU	0	0	0
88	168	157	2	2	1	1	RIGHT	0	0	0
88	168	157	2	2	2	2	RIGHT	0	0	0
88	157	168	1	1	1	1	LEFT	0	0	0
88	157	168	2	2	2	2	LEFT	0	0	0
88	157	147	2	2	1	1	RIGHT	0	0	0
88	157	147	2	2	2	2	RIGHT	0	0	0
88	147	157	1	1	1	1	LEFT	0	0	0
88	147	157	1	1	2	2	LEFT	0	0	0
88	147	168	1	1	1	1	THRU	0	0	0
88	147	168	2	2	2	2	THRU	0	0	0
89	179	169	1	1	1	1	LEFT	0	0	0
89	179	169	1	1	2	2	LEFT	0	0	0
89	179	158	1	1	1	1	THRU	0	0	0
89	179	158	2	2	2	2	THRU	0	0	0
89	169	158	1	1	1	1	LEFT	0	0	0
89	169	158	2	2	2	2	LEFT	0	0	0
89	169	158	3	3	2	2	LEFT	0	0	0
89	169	179	3	3	1	1	RIGHT	0	0	0
89	169	179	4	4	2	2	RIGHT	0	0	0
89	158	179	1	1	1	1	THRU	0	0	0
89	158	179	2	2	2	2	THRU	0	0	0
89	158	169	2	2	3	3	RIGHT	0	0	0
89	158	169	2	2	4	4	RIGHT	0	0	0
90	180	170	1	1	1	1	LEFT	0	0	0
90	180	170	1	1	2	2	LEFT	0	0	0
90	180	159	1	1	1	1	THRU	0	0	0
90	180	159	2	2	2	2	THRU	0	0	0
90	180	169	2	2	3	3	RIGHT	0	0	0
90	180	169	2	2	4	4	RIGHT	0	0	0
90	170	159	1	1	1	1	LEFT	0	0	0
90	170	159	1	1	2	2	LEFT	0	0	0
90	170	169	1	1	1	1	THRU	0	0	0
90	170	169	2	2	2	2	THRU	0	0	0
90	170	169	3	3	3	3	THRU	0	0	0
90	170	169	4	4	4	4	THRU	0	0	0
90	170	180	4	4	1	1	RIGHT	0	0	0
90	170	180	4	4	2	2	RIGHT	0	0	0
90	169	180	1	1	1	1	LEFT	0	0	0
90	169	180	1	1	2	2	LEFT	0	0	0
90	169	170	1	1	1	1	THRU	0	0	0
90	169	170	2	2	2	2	THRU	0	0	0
90	169	170	3	3	3	3	THRU	0	0	0
90	169	170	4	4	4	4	THRU	0	0	0
90	169	159	4	4	1	1	RIGHT	0	0	0
90	169	159	4	4	2	2	RIGHT	0	0	0
90	159	169	1	1	1	1	LEFT	0	0	0
90	159	169	1	1	2	2	LEFT	0	0	0
90	159	180	1	1	1	1	THRU	0	0	0
90	159	180	2	2	2	2	THRU	0	0	0
90	159	170	2	2	3	3	RIGHT	0	0	0
90	159	170	2	2	4	4	RIGHT	0	0	0
91	181	171	1	1	1	1	LEFT	0	0	0
91	181	171	1	1	2	2	LEFT	0	0	0
91	181	160	1	1	1	1	THRU	0	0	0
91	181	160	2	2	2	2	THRU	0	0	0
91	181	160	3	3	3	3	THRU	0	0	0
91	181	160	4	4	4	4	THRU	0	0	0
91	181	170	4	4	3	3	RIGHT	0	0	0
91	181	170	4	4	4	4	RIGHT	0	0	0
91	171	160	1	1	1	1	LEFT	0	0	0
91	171	160	1	1	2	2	LEFT	0	0	0
91	171	170	1	1	1	1	THRU	0	0	0
91	171	170	2	2	2	2	THRU	0	0	0
91	171	170	3	3	3	3	THRU	0	0	0
91	171	170	4	4	4	4	THRU	0	0	0
91	171	181	4	4	3	3	RIGHT	0	0	0
91	171	181	4	4	4	4	RIGHT	0	0	0
91	170	181	1	1	1	1	LEFT	0	0	0
91	170	181	1	1	2	2	LEFT	0	0	0
91	170	171	1	1	1	1	THRU	0	0	0
91	170	171	2	2	2	2	THRU	0	0	0
91	170	171	3	3	3	3	THRU	0	0	0
91	170	171	4	4	4	4	THRU	0	0	0
91	170	160	4	4	3	3	RIGHT	0	0	0
91	170	160	4	4	4	4	RIGHT	0	0	0
91	160	170	1	1	1	1	LEFT	0	0	0
91	160	170	1	1	2	2	LEFT	0	0	0
91	160	181	1	1	1	1	THRU	0	0	0
91	160	181	2	2	2	2	THRU	0	0	0
91	160	181	3	3	3	3	THRU	0	0	0
91	160	181	4	4	4	4	THRU	0	0	0
91	160	171	4	4	3	3	RIGHT	0	0	0
91	160	171	4	4	4	4	RIGHT	0	0	0
92	182	172	1	1	1	1	LEFT	0	0	0
92	182	172	1	1	2	2	LEFT	0	0	0
92	182	161	1	1	1	1	THRU	0	0	0
92	182	161	2	2	2	2	THRU	0	0	0
92	182	171	2	2	3	3	RIGHT	0	0	0
92	182	171	2	2	4	4	RIGHT	0	0	0
92	172	161	1	1	1	1	LEFT	0	0	0
92	172	161	1	1	2	2	LEFT	0	0	0
92	172	171	1	1	1	1	THRU	0	0	0
92	172	171	2	2	2	2	THRU	0	0	0
92	172	171	3	3	3	3	THRU	0	0	0
92	172	171	4	4	4	4	THRU	0	0	0
92	172	182	4	4	1	1	RIGHT	0	0	0
92	172	182	4	4	2	2	RIGHT	0	0	0
92	171	182	1	1	1	1	LEFT	0	0	0
92	171	182	1	1	2	2	LEFT	0	0	0
92	171	172	1	1	1	1	THRU	0	0	0
92	171	172	2	2	2	2	THRU	0	0	0
92	171	172	3	3	3	3	THRU	0	0	0
92	171	172	4	4	4	4	THRU	0	0	0
92	171	161	4	4	1	1	RIGHT	0	0	0
92	171	161	4	4	2	2	RIGHT	0	0	0
92	161	171	1	1	1	1	LEFT	0	0	0
92	161	171	1	1	2	2	LEFT	0	0	0
92	161	182	1	1	1	1	THRU	0	0	0
92	161	182	2	2	2	2	THRU	0	0	0
92	161	172	2	2	3	3	RIGHT	0	0	0
92	161	172	2	2	4	4	RIGHT	0	0	0
93	183	173	1	1	1	1	LEFT	0	0	0
93	183	173	1	1	2	2	LEFT	0	0	0
93	183	162	1	1	1	1	THRU	0	0	0
93	183	162	2	2	2	2	THRU	0	0	0
93	183	172	2	2	3	3	RIGHT	0	0	0
93	183	172	2	2	4	4	RIGHT	0	0	0
93	173	162	1	1	1	1	LEFT	0	0	0
93	173	162	1	1	2	2	LEFT	0	0	0
93	173	172	1	1	1	1	THRU	0	0	0
93	173	172	2	2	2	2	THRU	0	0	0
93	173	172	3	3	3	3	THRU	0	0	0
93	173	172	4	4	4	4	THRU	0	0	0
93	173	183	4	4	1	1	RIGHT	0	0	0
